epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
49,3619.58,1.46478,1.55472,1.74187,0.84922,0.74579,0.81601,0.43601,1.01713,2.74338,1.06332,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248
50,3691.06,1.46688,1.55089,1.74997,0.84898,0.75035,0.82011,0.44103,1.00339,2.42788,1.0538,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149
51,3768.51,1.4504,1.54492,1.74294,0.87493,0.74103,0.83333,0.437,1.01796,2.16793,1.06441,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505
52,3841.93,1.45165,1.52323,1.73874,0.85243,0.73411,0.81841,0.44387,1.0076,2.4522,1.05035,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951
53,3915.27,1.45056,1.52451,1.73445,0.83014,0.76801,0.83004,0.45657,0.97017,2.51583,1.0249,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852
54,3986.21,1.45089,1.52167,1.74061,0.87489,0.76907,0.83118,0.47433,0.93904,1.97774,1.00397,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753
55,4059.81,1.45186,1.51777,1.73565,0.84835,0.76695,0.83244,0.45341,1.02203,1.95027,1.06271,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654
56,4133.18,1.44851,1.51476,1.73164,0.86432,0.75582,0.82419,0.45823,0.97823,2.23013,1.03712,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555
57,4206.27,1.43982,1.49376,1.71947,0.85291,0.76165,0.82596,0.45911,1.01085,2.08704,1.04018,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456
58,4280.03,1.43558,1.49022,1.72426,0.87767,0.7447,0.82824,0.46106,0.99955,2.05582,1.03042,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357
59,4351.5,1.43038,1.47067,1.70861,0.88172,0.76059,0.8363,0.45895,0.9802,1.96434,1.0238,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258
60,4428.89,1.43343,1.47399,1.71539,0.85615,0.77436,0.84594,0.48618,0.93385,2.0811,0.99133,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159
61,4501.68,1.42458,1.47944,1.70571,0.86566,0.7645,0.83605,0.46113,0.97639,2.12598,1.02382,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406
62,4575.55,1.42338,1.46792,1.71265,0.88754,0.76079,0.83423,0.46886,0.96146,1.79315,1.01298,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961
63,4648.83,1.4221,1.45059,1.70105,0.86521,0.77517,0.84399,0.4708,0.96402,1.82668,1.02423,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862
64,4720.59,1.42769,1.46876,1.70902,0.89369,0.75847,0.83921,0.47363,0.95449,1.79144,1.01396,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763
65,4796.7,1.40993,1.43725,1.69458,0.87394,0.75318,0.84533,0.47456,0.95371,1.56344,1.01452,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664
66,4867.76,1.41334,1.44817,1.69408,0.87787,0.7767,0.8457,0.4853,0.94586,1.89166,1.00546,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565
67,4938.33,1.41347,1.43773,1.70197,0.86385,0.77542,0.83645,0.47893,0.94148,1.78877,1.00653,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466
