epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
90,9334.37,1.26415,1.18227,1.68666,0.87429,0.83988,0.88141,0.54559,0.84201,1.56172,1.01742,0.003567,0.001189,0.003567,0.001189,0.003567,0.001189,0.003567,0.001189
91,9436.34,1.02129,0.68804,1.55534,0.8836,0.82022,0.87836,0.54518,0.85114,1.6804,1.02125,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109
92,9539.29,1.00139,0.63634,1.53088,0.8794,0.8125,0.87285,0.53836,0.8534,1.59063,1.0214,0.002973,0.000991,0.002973,0.000991,0.002973,0.000991,0.002973,0.000991
93,9639.17,0.9884,0.62109,1.53033,0.88269,0.81305,0.87425,0.54114,0.84661,1.49324,1.01719,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892
94,9738.39,0.98326,0.60587,1.52135,0.89038,0.81674,0.87534,0.54472,0.84471,1.46524,1.01908,0.002379,0.000793,0.002379,0.000793,0.002379,0.000793,0.002379,0.000793
95,9838.17,0.95976,0.59766,1.50525,0.8904,0.81761,0.87837,0.54864,0.83863,1.34779,1.01522,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694
96,9937.46,0.96176,0.59127,1.49698,0.88822,0.82493,0.87643,0.54956,0.83521,1.25762,1.01404,0.001785,0.000595,0.001785,0.000595,0.001785,0.000595,0.001785,0.000595
97,10037.9,0.95714,0.57985,1.4912,0.88191,0.82945,0.87788,0.55074,0.8342,1.23551,1.01456,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496
98,10137,0.96272,0.57705,1.49266,0.89077,0.81992,0.87931,0.55087,0.83335,1.22811,1.01493,0.001191,0.000397,0.001191,0.000397,0.001191,0.000397,0.001191,0.000397
99,10237.7,0.94503,0.5679,1.4841,0.89834,0.81568,0.88071,0.55182,0.83149,1.22882,1.01247,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298
100,10315.3,0.93977,0.56231,1.4791,0.89269,0.81462,0.88045,0.55163,0.82918,1.25627,1.01112,0.000597,0.000199,0.000597,0.000199,0.000597,0.000199,0.000597,0.000199
