epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
50,1162.98,1.46884,1.60303,1.76393,0.85123,0.7214,0.80164,0.42838,0.9873,11.3161,1.05007,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149
51,1185.22,1.47989,1.60805,1.77413,0.83364,0.71662,0.80494,0.46176,0.91164,8.08203,1.00269,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505
52,1207.52,1.47605,1.60045,1.77076,0.8382,0.74364,0.81802,0.44808,0.95562,9.25773,1.0393,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951
53,1229.94,1.46907,1.58937,1.75879,0.85103,0.70806,0.79667,0.42944,0.97139,10.9616,1.04154,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852
54,1252.15,1.4537,1.57692,1.75864,0.83796,0.73835,0.81227,0.45299,0.93835,9.07734,1.01688,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753
55,1274.33,1.46218,1.5763,1.75992,0.86906,0.73623,0.8188,0.46417,0.93091,10.9755,1.01251,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654
56,1296.59,1.45692,1.57567,1.75035,0.84403,0.73375,0.81853,0.44588,0.96144,5.80843,1.0269,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555
57,1318.82,1.45808,1.56504,1.74865,0.84988,0.73167,0.81236,0.45097,0.93147,5.9954,1.00972,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456
58,1341.1,1.45422,1.53291,1.74629,0.85464,0.75106,0.8265,0.46204,0.93373,5.26768,1.01378,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357
59,1363.45,1.43471,1.5412,1.73303,0.86191,0.74713,0.83394,0.45595,0.96118,6.31437,1.03019,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258
60,1385.63,1.45144,1.52875,1.74193,0.86137,0.75693,0.83327,0.46343,0.95228,4.9704,1.01463,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159
61,1407.81,1.44228,1.52966,1.73029,0.85754,0.73729,0.82584,0.46303,0.93729,5.96036,1.00639,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406
62,1430.24,1.44212,1.52437,1.73499,0.84319,0.75424,0.82052,0.45845,0.94537,7.90471,1.01492,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961
63,1452.43,1.44263,1.52455,1.74039,0.86089,0.74734,0.82081,0.4793,0.8872,5.27178,0.98189,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862
64,1474.75,1.43398,1.51607,1.72507,0.8297,0.76271,0.82817,0.48351,0.88864,5.17279,0.97673,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763
65,1496.94,1.436,1.51204,1.72378,0.84744,0.75636,0.83228,0.46406,0.93282,6.51014,1.00376,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664
66,1519.05,1.42566,1.50942,1.72836,0.86166,0.73899,0.82791,0.46842,0.92623,6.05304,1.00045,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565
67,1541.24,1.42245,1.49981,1.72078,0.85884,0.76053,0.83605,0.4776,0.91488,4.3782,0.99391,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466
68,1563.34,1.42155,1.48113,1.71413,0.84355,0.75965,0.83876,0.4867,0.89392,6.18385,0.982,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367
69,1585.61,1.42323,1.48762,1.71801,0.84106,0.76695,0.83856,0.47384,0.92117,5.67326,0.9948,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268
70,1607.82,1.40793,1.46941,1.70343,0.87081,0.78548,0.85679,0.49063,0.90372,4.21356,0.98263,0.009507,0.003169,0.009507,0.003169,0.009507,0.003169,0.009507,0.003169
71,1630.01,1.42589,1.4797,1.71343,0.85447,0.79449,0.84893,0.48007,0.9303,4.40873,0.99897,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307
72,1652.21,1.41966,1.48387,1.72032,0.87686,0.75636,0.84428,0.48401,0.90914,7.39099,0.98637,0.008913,0.002971,0.008913,0.002971,0.008913,0.002971,0.008913,0.002971
73,1674.5,1.41199,1.47395,1.71433,0.85483,0.77648,0.83684,0.47752,0.92533,5.38778,0.99568,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872
74,1696.69,1.40641,1.44974,1.70329,0.85117,0.76589,0.84049,0.48943,0.89753,6.37115,0.98003,0.008319,0.002773,0.008319,0.002773,0.008319,0.002773,0.008319,0.002773
75,1718.95,1.40831,1.46244,1.69807,0.83589,0.78284,0.83996,0.4825,0.91629,5.854,0.99224,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674
76,1741.16,1.39984,1.44726,1.70277,0.8608,0.77298,0.84317,0.48709,0.90644,6.12263,0.98781,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575
77,1763.27,1.40006,1.44694,1.7058,0.85192,0.79343,0.84533,0.48871,0.9004,5.50942,0.98444,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476
78,1785.56,1.39342,1.44088,1.68568,0.86332,0.77542,0.84007,0.47816,0.92795,5.7561,0.99857,0.007131,0.002377,0.007131,0.002377,0.007131,0.002377,0.007131,0.002377
79,1807.75,1.39302,1.43335,1.69255,0.8687,0.77966,0.84087,0.48915,0.89892,6.27297,0.98267,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278
80,1829.9,1.39306,1.43206,1.70206,0.83655,0.79698,0.8417,0.48633,0.9115,6.17822,0.99214,0.006537,0.002179,0.006537,0.002179,0.006537,0.002179,0.006537,0.002179
81,1852.21,1.38882,1.4209,1.68384,0.8471,0.78058,0.84412,0.49978,0.88629,5.65056,0.97157,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208
82,1874.33,1.38902,1.43526,1.68429,0.84982,0.78527,0.8474,0.50139,0.88586,5.5132,0.9701,0.005943,0.001981,0.005943,0.001981,0.005943,0.001981,0.005943,0.001981
83,1896.58,1.38366,1.41791,1.68582,0.87112,0.77332,0.84964,0.50258,0.88674,5.59789,0.96806,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882
84,1918.89,1.38751,1.40938,1.68405,0.86541,0.77754,0.85158,0.50606,0.87613,5.12568,0.96,0.005349,0.001783,0.005349,0.001783,0.005349,0.001783,0.005349,0.001783
85,1941.11,1.38703,1.4152,1.68005,0.85109,0.78708,0.85066,0.50736,0.875,5.13035,0.95887,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684
86,1963.57,1.37911,1.40377,1.67837,0.85601,0.78602,0.85101,0.50698,0.87573,5.0818,0.96329,0.004755,0.001585,0.004755,0.001585,0.004755,0.001585,0.004755,0.001585
87,1985.78,1.37152,1.3993,1.67659,0.8343,0.8125,0.84872,0.50177,0.87977,5.27449,0.96684,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486
88,2007.95,1.373,1.38448,1.67054,0.8586,0.7912,0.85127,0.50038,0.88298,5.18758,0.96852,0.004161,0.001387,0.004161,0.001387,0.004161,0.001387,0.004161,0.001387
89,2030.3,1.36956,1.38318,1.6707,0.85982,0.78621,0.85175,0.5037,0.8808,5.63713,0.96824,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288
90,2052.52,1.36573,1.37644,1.6678,0.86635,0.79025,0.85416,0.51012,0.87334,5.91782,0.96213,0.003567,0.001189,0.003567,0.001189,0.003567,0.001189,0.003567,0.001189
91,2076.6,1.11929,0.93893,1.52938,0.85883,0.7839,0.84745,0.50673,0.87094,6.35246,0.95664,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109
92,2098.88,1.09818,0.84327,1.51007,0.86723,0.78188,0.85005,0.5117,0.8569,6.23743,0.94692,0.002973,0.000991,0.002973,0.000991,0.002973,0.000991,0.002973,0.000991
93,2120.98,1.09433,0.82221,1.50436,0.88,0.76906,0.84475,0.50973,0.85141,5.95013,0.94201,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892
94,2143.24,1.07841,0.79601,1.5023,0.87845,0.77331,0.8502,0.51544,0.84807,5.1491,0.94065,0.002379,0.000793,0.002379,0.000793,0.002379,0.000793,0.002379,0.000793
95,2165.34,1.06988,0.78259,1.48468,0.87597,0.77331,0.85021,0.52038,0.83923,4.92868,0.93665,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694
96,2187.48,1.06915,0.77425,1.48574,0.87092,0.77648,0.85197,0.52035,0.84394,5.07058,0.9379,0.001785,0.000595,0.001785,0.000595,0.001785,0.000595,0.001785,0.000595
97,2209.67,1.06225,0.76986,1.48372,0.87333,0.77436,0.85087,0.51735,0.84286,5.30161,0.93581,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496
98,2231.79,1.04934,0.75769,1.47074,0.87358,0.78708,0.85405,0.51859,0.84137,5.15409,0.93594,0.001191,0.000397,0.001191,0.000397,0.001191,0.000397,0.001191,0.000397
99,2253.86,1.04778,0.75613,1.4733,0.87151,0.79038,0.85539,0.52156,0.83957,4.75031,0.93524,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298
100,2276.09,1.05108,0.74928,1.47374,0.87005,0.79555,0.85806,0.5231,0.83748,4.55175,0.93465,0.000597,0.000199,0.000597,0.000199,0.000597,0.000199,0.000597,0.000199
